md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum
496b1cf6569af308995ffe2d2e92e747,-1,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4905,httpwwwatlasdermatologicocombrimgimageId4905.jpg
028ff8d515a96d75797ffa4a85b849e0,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5740,httpwwwatlasdermatologicocombrimgimageId5740.jpg
eac4a3ef188d89ba3e376553ee926b01,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6182,httpwwwatlasdermatologicocombrimgimageId6182.jpg
5ef8edc37a4d5d3cb612c8bb6983eada,4,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6331,httpwwwatlasdermatologicocombrimgimageId6331.jpg
8e3231ac40dfb3ac45d62c242d94d450,2,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2738,httpwwwatlasdermatologicocombrimgimageId2738.jpg
9910ba40ba5578033bae9452a72c65af,2,2,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7713,httpwwwatlasdermatologicocombrimgimageId7713.jpg
a248f867fa3667844b4e0a683359b901,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6572,httpwwwatlasdermatologicocombrimgimageId6572.jpg
5271a8a3db4825d3fc5aad611b58bc9e,2,1,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6167,httpwwwatlasdermatologicocombrimgimageId6167.jpg
a62e7521eae9af5ed23348c2d5e29800,3,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4956,httpwwwatlasdermatologicocombrimgimageId4956.jpg
28d4d389e484c91933b702e41bb96f49,2,-1,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6247,httpwwwatlasdermatologicocombrimgimageId6247.jpg
93f92f695c7e5d55004f1f05d8617f12,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8974,httpwwwatlasdermatologicocombrimgimageId8974.jpg
583770aa4fa6983f577554ce1ae842ed,2,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6257,httpwwwatlasdermatologicocombrimgimageId6257.jpg
46e715539b13596d3849932e606bd4ec,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5652,httpwwwatlasdermatologicocombrimgimageId5652.jpg
d3d144228183c069423b58c5d7f82a82,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5674,httpwwwatlasdermatologicocombrimgimageId5674.jpg
85bdd6635f417d0aaac3656fc0d75bb0,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5785,httpwwwatlasdermatologicocombrimgimageId5785.jpg
9b950015c022988a79291ec308d2c839,5,5,porokeratosis actinic,benign epidermal,benign,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=5918,httpwwwatlasdermatologicocombrimgimageId5918.jpg
31101499ce05d4685f06fe3267e50c20,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5904,httpwwwatlasdermatologicocombrimgimageId5904.jpg
24541df12ac58db17a35401ee7e427f9,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5934,httpwwwatlasdermatologicocombrimgimageId5934.jpg
d47ac8bcb52cc8b95d78775facbfc336,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5656,httpwwwatlasdermatologicocombrimgimageId5656.jpg
d5ecee92dd62521055328614523535ac,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5924,httpwwwatlasdermatologicocombrimgimageId5924.jpg
e7c05b125f8c5b63ca95c677ec4d782b,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4941,httpwwwatlasdermatologicocombrimgimageId4941.jpg
9e6ba9a4f5983492b6744e9f374aada0,5,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4112,httpwwwatlasdermatologicocombrimgimageId4112.jpg
206a0e12f92e4dd2b29391310a08bcb9,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6602,httpwwwatlasdermatologicocombrimgimageId6602.jpg
aa52eecd529a0385b8fe6a253a015412,3,3,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5750,httpwwwatlasdermatologicocombrimgimageId5750.jpg
8de4032ec4cd4b7e633daaf089888cff,3,4,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3234,httpwwwatlasdermatologicocombrimgimageId3234.jpg
874d512f0b5aa0cfc183b339aabe6dc6,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5803,httpwwwatlasdermatologicocombrimgimageId5803.jpg
0fb597c16c9c0e3e5d552e16bac74ebf,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6579,httpwwwatlasdermatologicocombrimgimageId6579.jpg
414bc18ffb4a41d4ca90fa7ce26d2be7,2,2,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4925,httpwwwatlasdermatologicocombrimgimageId4925.jpg
25240cda5c5a576b9bbf092957512804,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5948,httpwwwatlasdermatologicocombrimgimageId5948.jpg
a2004f2489970e8af42765e80096d676,3,4,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1675,httpwwwatlasdermatologicocombrimgimageId1675.jpg
8f681857a6266919fd981678680690bd,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5658,httpwwwatlasdermatologicocombrimgimageId5658.jpg
2b703d98eb26cef83288706714897fee,4,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8605,httpwwwatlasdermatologicocombrimgimageId8605.jpg
18badea04938f2f6cbb844af554f9518,5,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6264,httpwwwatlasdermatologicocombrimgimageId6264.jpg
a0c406e402a1bbc5848b3a3b5d469696,4,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3144,httpwwwatlasdermatologicocombrimgimageId3144.jpg
3af043a8e4e61532b095d4925b76edcb,3,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3182,httpwwwatlasdermatologicocombrimgimageId3182.jpg
3df2358722a50dacaa06a9cf470dd735,-1,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5812,httpwwwatlasdermatologicocombrimgimageId5812.jpg
20135a88216aad60c409dc97dde06e73,4,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1669,httpwwwatlasdermatologicocombrimgimageId1669.jpg
e94e09c74439941d34a377efe9705370,6,5,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8610,httpwwwatlasdermatologicocombrimgimageId8610.jpg
0a38a43963c4cceca1dfb8c998d83a71,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1673,httpwwwatlasdermatologicocombrimgimageId1673.jpg
c52496f7204ae215e5cbf09a56e64a3b,-1,-1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4918,httpwwwatlasdermatologicocombrimgimageId4918.jpg
9e922cb64d7ab857bea138a33e27e6d1,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5772,httpwwwatlasdermatologicocombrimgimageId5772.jpg
1e4809ab0ddcf3e525a5727e13b257ae,3,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5748,httpwwwatlasdermatologicocombrimgimageId5748.jpg
10a1628a6d86c2e0bf8835bfd60850a1,2,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8602,httpwwwatlasdermatologicocombrimgimageId8602.jpg
25335e43a144c0bf16050fc213525035,2,2,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6240,httpwwwatlasdermatologicocombrimgimageId6240.jpg
7a744adbc71fdae00e658ec5a5520255,2,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7638,httpwwwatlasdermatologicocombrimgimageId7638.jpg
4f16d9597c033104a853d0196a87dc9c,3,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1672,httpwwwatlasdermatologicocombrimgimageId1672.jpg
d1c875e6a77165f9954570121a4bf7b9,6,5,nematode infection,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=3154,httpwwwatlasdermatologicocombrimgimageId3154.jpg
b8020da58003030cd80ac467c2b25a1c,4,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4092,httpwwwatlasdermatologicocombrimgimageId4092.jpg
f4b7b14859102eec2ac72624c4128dd0,5,4,lupus erythematosus,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=4114,httpwwwatlasdermatologicocombrimgimageId4114.jpg
f11dd85811e55aa1253cf418068973af,5,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4127,httpwwwatlasdermatologicocombrimgimageId4127.jpg
daa9930b07d82514558f7ea33eae954c,2,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6258,httpwwwatlasdermatologicocombrimgimageId6258.jpg
6c7295b0fe4e79b783c060a5e63abb33,5,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4095,httpwwwatlasdermatologicocombrimgimageId4095.jpg
8dd1e80db0c096deff2446177c64d5a3,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6323,httpwwwatlasdermatologicocombrimgimageId6323.jpg
37f690a927de69201eb6bc760b59985f,3,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8601,httpwwwatlasdermatologicocombrimgimageId8601.jpg
af1bb4aacc6a61042d668f02b9628db8,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5787,httpwwwatlasdermatologicocombrimgimageId5787.jpg
36bdb307cba3cf4a89aad23844677629,5,6,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5745,httpwwwatlasdermatologicocombrimgimageId5745.jpg
3a28ccce4ef6039f1ddd92324a0d18cc,4,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6601,httpwwwatlasdermatologicocombrimgimageId6601.jpg
c23326630cac06140bf03363cb334c71,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5936,httpwwwatlasdermatologicocombrimgimageId5936.jpg
5943d9c868043e9ff028962f6efafaae,3,3,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5670,httpwwwatlasdermatologicocombrimgimageId5670.jpg
1d2e40ca1fa1830d6cfab53809432e36,2,1,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8630,httpwwwatlasdermatologicocombrimgimageId8630.jpg
a6652385250358e2cc805181be1123f9,3,2,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5965,httpwwwatlasdermatologicocombrimgimageId5965.jpg
f87bbad0b47239d9ffcc70beafbb823c,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5661,httpwwwatlasdermatologicocombrimgimageId5661.jpg
0dd88e8ca7395d947aa4f5946ef9b9b2,-1,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8453,httpwwwatlasdermatologicocombrimgimageId8453.jpg
ae1f6928e3eef6a1fcc69e5b7faa7f97,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5653,httpwwwatlasdermatologicocombrimgimageId5653.jpg
e8c11fd1e044960c8964f47a0297b7c8,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6272,httpwwwatlasdermatologicocombrimgimageId6272.jpg
3c4903173b7b1a7c309a1af110685216,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1700,httpwwwatlasdermatologicocombrimgimageId1700.jpg
ec6a44405f0f09cb734ad5ab3680ffb3,2,3,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6263,httpwwwatlasdermatologicocombrimgimageId6263.jpg
208ee7e29b58510ccc66af2e7db1f360,1,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8984,httpwwwatlasdermatologicocombrimgimageId8984.jpg
7db299ba00a9521e32f90b9ce4b667a7,6,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4100,httpwwwatlasdermatologicocombrimgimageId4100.jpg
0c94e6ad7fa13c31e911a2bb3fd17ea5,4,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1702,httpwwwatlasdermatologicocombrimgimageId1702.jpg
31bbe7f7a42b08a2914c2249f2925020,4,4,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4917,httpwwwatlasdermatologicocombrimgimageId4917.jpg
38155b83e8253783b70a58452f7ea15e,-1,1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7725,httpwwwatlasdermatologicocombrimgimageId7725.jpg
993ab6fbf31a0606eb3161a32e20339a,3,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6291,httpwwwatlasdermatologicocombrimgimageId6291.jpg
e6ee23c69b545243ecf443ea3dcc422f,2,1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7643,httpwwwatlasdermatologicocombrimgimageId7643.jpg
f99dfa390fa1ead15791b8719065d193,5,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5907,httpwwwatlasdermatologicocombrimgimageId5907.jpg
20a7ccaaca1040c6cb27604b79c1de79,2,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5956,httpwwwatlasdermatologicocombrimgimageId5956.jpg
ff6974b6616a4dd141ddc16a5c80d4c0,4,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6177,httpwwwatlasdermatologicocombrimgimageId6177.jpg
28106a52d5f759fe609f64b2fc68ec49,-1,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5814,httpwwwatlasdermatologicocombrimgimageId5814.jpg
8f5f86ef2e6434dc93dd3a15b18c34a1,3,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4897,httpwwwatlasdermatologicocombrimgimageId4897.jpg
c76e39f3b9f28c543849802af257b48e,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4958,httpwwwatlasdermatologicocombrimgimageId4958.jpg
456fae3b6780fe417757c9d3cd902245,4,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4104,httpwwwatlasdermatologicocombrimgimageId4104.jpg
45195a9b501994faf5e13be1e236153f,4,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4057,httpwwwatlasdermatologicocombrimgimageId4057.jpg
026406e3c53a2de4dbd531f3033ed247,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1682,httpwwwatlasdermatologicocombrimgimageId1682.jpg
13ee407928501e0d9d3abe18afbbe959,5,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4132,httpwwwatlasdermatologicocombrimgimageId4132.jpg
02f01711b3f9bc5466b20ba7fff51d02,2,1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7642,httpwwwatlasdermatologicocombrimgimageId7642.jpg
570aabc5c2a5d81cd9eb470fee156cd3,4,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6269,httpwwwatlasdermatologicocombrimgimageId6269.jpg
edf3ebb3f6a18cc37d0b69b4cc3613c6,2,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1705,httpwwwatlasdermatologicocombrimgimageId1705.jpg
be0336e6d666465227edd9e726c650f5,2,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2106,httpwwwatlasdermatologicocombrimgimageId2106.jpg
df9dabe21b3d9f8bde5faad243d18cb2,2,2,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3157,httpwwwatlasdermatologicocombrimgimageId3157.jpg
b571695ee49ccb2356d16bdbf66fd63e,5,4,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6597,httpwwwatlasdermatologicocombrimgimageId6597.jpg
0e02faeb96069dafc40b4d74f14a83ce,3,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4050,httpwwwatlasdermatologicocombrimgimageId4050.jpg
cda60094b6b8ec18eb3824637fa25b10,-1,4,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2159,httpwwwatlasdermatologicocombrimgimageId2159.jpg
91d9bacd7c1bd47d5d52079842dbbc43,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5935,httpwwwatlasdermatologicocombrimgimageId5935.jpg
0cfe5ad8e06ba9163908eb596068b647,1,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7703,httpwwwatlasdermatologicocombrimgimageId7703.jpg
43ef247e736ef3bd962bc3004114f8a8,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6322,httpwwwatlasdermatologicocombrimgimageId6322.jpg
3eac623ea306c5c93bca78712a80d88b,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5923,httpwwwatlasdermatologicocombrimgimageId5923.jpg
548774165893f4fa827d6a789994940c,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6590,httpwwwatlasdermatologicocombrimgimageId6590.jpg
aca7d6f50977c69e54dd0113c886edce,2,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5998,httpwwwatlasdermatologicocombrimgimageId5998.jpg
1bbb04e3ca7d7640f684595ff9d91f32,5,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4067,httpwwwatlasdermatologicocombrimgimageId4067.jpg
a74e91f8dc756c38598e07cd0e53e0f1,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5997,httpwwwatlasdermatologicocombrimgimageId5997.jpg
f3ad2f7ff9048737ab1e42a2670b9b57,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6242,httpwwwatlasdermatologicocombrimgimageId6242.jpg
dd02b4ff3e2a1d9d8f8c1f5a65bcc2b9,5,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5930,httpwwwatlasdermatologicocombrimgimageId5930.jpg
7d571c0abf293de3672b7d73a45d4d13,4,-1,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6197,httpwwwatlasdermatologicocombrimgimageId6197.jpg
3d8d7229294dc0011bcd9f8c34703b86,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5735,httpwwwatlasdermatologicocombrimgimageId5735.jpg
0dfde5c3905b9ff387142ba98d4a3951,2,-1,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4083,httpwwwatlasdermatologicocombrimgimageId4083.jpg
f1c43fb70b604d45740243f914013a2f,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5799,httpwwwatlasdermatologicocombrimgimageId5799.jpg
599c2f9d1ab6563d67a180e79a4f9477,4,3,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5662,httpwwwatlasdermatologicocombrimgimageId5662.jpg
4f279e4e105fbce4c1500a782ce42dd8,4,3,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7684,httpwwwatlasdermatologicocombrimgimageId7684.jpg
f572e5651308344736436bc960bb3393,2,2,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8979,httpwwwatlasdermatologicocombrimgimageId8979.jpg
8cf10abc45776d10b0fffaf90cc602bd,-1,1,scabies,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=4921,httpwwwatlasdermatologicocombrimgimageId4921.jpg
57ef677a7e005b0c2e2aa10f6c01bd27,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5792,httpwwwatlasdermatologicocombrimgimageId5792.jpg
1777f6fd0393de037cc2185dda26e8e3,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8790,httpwwwatlasdermatologicocombrimgimageId8790.jpg
f67360ddf1dd751be7b3d046abebed87,-1,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4945,httpwwwatlasdermatologicocombrimgimageId4945.jpg
c8cf3a0806c72709f1e7310fa817c34a,5,4,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6565,httpwwwatlasdermatologicocombrimgimageId6565.jpg
c470bbb0319afb950d7d674474c7d0e6,2,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7706,httpwwwatlasdermatologicocombrimgimageId7706.jpg
27c9a5afe4420bce6c93f6a6a2a84e8a,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5760,httpwwwatlasdermatologicocombrimgimageId5760.jpg
80fae42f56a81c24eae2a8d3152ae6c3,4,2,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8971,httpwwwatlasdermatologicocombrimgimageId8971.jpg
ec075ff175602204f1ff61a5dcc4c47f,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5715,httpwwwatlasdermatologicocombrimgimageId5715.jpg
2276179edb1db54ea3178509882ea765,3,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6336,httpwwwatlasdermatologicocombrimgimageId6336.jpg
52d0595b57bf6ccbb799a9b33bf2a4f7,5,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5679,httpwwwatlasdermatologicocombrimgimageId5679.jpg
45d246bbee1268188e942606673d81b2,2,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6171,httpwwwatlasdermatologicocombrimgimageId6171.jpg
2e69138ec888e9f2eeb830eda8d532e3,6,6,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6283,httpwwwatlasdermatologicocombrimgimageId6283.jpg
665ce209020ffe65e5d21db23ab13291,3,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6321,httpwwwatlasdermatologicocombrimgimageId6321.jpg
35ab81ff61241a3b67c49ecdaa971744,2,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5794,httpwwwatlasdermatologicocombrimgimageId5794.jpg
77aa6aace4fc3289cf1a7dd36ac96cb6,3,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5808,httpwwwatlasdermatologicocombrimgimageId5808.jpg
5041af68a1e046acff0fc93da11de68f,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5975,httpwwwatlasdermatologicocombrimgimageId5975.jpg
ab13241e5cc0faffe34d234e8d1d9970,4,3,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4087,httpwwwatlasdermatologicocombrimgimageId4087.jpg
742240c1e0ffde54e577d0238688c3cc,3,2,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8972,httpwwwatlasdermatologicocombrimgimageId8972.jpg
0726e8d399fbff097140bd2c70fdc78c,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5942,httpwwwatlasdermatologicocombrimgimageId5942.jpg
06cbb428310595f8c1bbed2517b143b5,4,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6196,httpwwwatlasdermatologicocombrimgimageId6196.jpg
79f758736e0215031e7934728a549c22,-1,-1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7682,httpwwwatlasdermatologicocombrimgimageId7682.jpg
8fe72fd7d3038eebbf982960ffe7a621,5,6,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5762,httpwwwatlasdermatologicocombrimgimageId5762.jpg
80ca45ef13298f2c766fa70c7451a7fe,4,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3150,httpwwwatlasdermatologicocombrimgimageId3150.jpg
c95b51ad1bb2956e7b5702b7d02f9e19,-1,-1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4961,httpwwwatlasdermatologicocombrimgimageId4961.jpg
c5de8f29c04f34c897c020fa90c8676a,4,3,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3232,httpwwwatlasdermatologicocombrimgimageId3232.jpg
b01a47a7fa02f5069b2c26634671664f,3,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4210,httpwwwatlasdermatologicocombrimgimageId4210.jpg
fcc3d79d15d091165a4a9d56ca80e0b5,3,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6255,httpwwwatlasdermatologicocombrimgimageId6255.jpg
1e4c14b92b160ffbc7e4e93f367afcab,4,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4969,httpwwwatlasdermatologicocombrimgimageId4969.jpg
